A,B,C,D,E,F,G,H,class
120.15625,46.0713504896,0.2876357149,0.753368125,86.4604377104,36.8729520983,0.4423262311,0.5545491293,0
122.46875,44.7049244875,0.4409581212,0.787141845,99.9420289855,58.4369343437,0.9473130565,-0.2143636537,0
96.40625,41.1136833784,0.6452016709,2.2931852404,105.154461279,37.0526760844,0.4762223491,0.1541505034,0
104.140625,47.8245057435,0.4268501479,0.5938769298,114.556473829,36.9318918867,0.5043350622,0.33127171,0
81.65625,43.8239442079,0.9621959102,2.47985503,86.9475839476,38.4112797103,0.4339328329,0.0818141529,0
107.015625,52.9918897649,0.2162330579,-0.0680311265,87.932996633,36.3346291416,0.726775756,0.9167195692,0
97.40625,50.558975078,0.9176584227,1.3434938062,106.04454023,36.9205401041,0.5267544257,0.2554342987,0
103.0625,51.7094874636,0.530090583,0.4885695087,105.434889435,42.1408860636,0.4897918433,0.1635361395,0
142.921875,64.5291369963,-0.2675702363,-1.0376502013,128.894412879,59.2640848161,0.1702453843,-1.1761612136,0
115.421875,55.0717726833,0.0179081327,-0.1395208847,110.91509434,52.3822368488,0.5350078597,-0.6869717943,0
145.484375,60.2987334515,-0.6519111353,-0.3186577898,144.55530303,49.3652893242,-0.1201810497,-0.2305736134,0
122.921875,62.3441318127,0.180421879,-0.652394078,158.50273224,43.3854490098,-0.6949753944,0.0530056747,0
69.65625,38.8825228854,1.5368656768,6.153208972,91.5420159037,34.930433569,0.4031943306,-0.0272340651,0
94.609375,39.5705924534,0.7580028825,3.5327722528,108.443181818,35.3736924634,0.100082347,0.3797322595,0
127.9375,55.6239817323,-0.3061330723,0.033448632,111.129342203,40.155986182,0.4488416412,0.1525565614,0
91.9375,43.4521558009,0.5301327265,2.0765368947,90.538047138,37.047372534,0.3319132563,0.0870549712,0
99.859375,40.8196747857,0.8123083859,1.9559095159,92.0374499714,35.1786914998,0.7283751431,1.0115234696,0
111.859375,51.3778488223,0.2783040765,-0.1847113652,101.631789594,43.0524888233,0.5029379158,0.087931905,0
100.421875,43.7781354843,0.7548253111,1.5072177353,92.1654911181,36.0116689167,0.8594946282,1.2022540943,0
99,52.3169427624,0.6211630393,0.6474548365,94.986013986,30.7580640364,0.1518578314,0.2893511474,0
103.1875,38.4528424665,0.6468166855,2.7269717487,99.3731060606,36.8083932776,0.5116428841,0.3508758353,0
99.65625,38.5921052281,0.5649573491,3.2148620345,95.4434974747,37.570850099,0.4690566548,0.2735804547,0
99.40625,53.0538402091,0.538468694,0.1586975063,141.385788924,61.0483763048,-0.2744806818,-1.0036947715,0
91.890625,39.1188562219,0.8706346471,3.6961858184,87.3939393939,43.0351980121,0.824934474,0.8988076952,0
114.4375,49.8243398727,0.4477752641,0.75931543,93.3178661616,38.7037476847,0.7227280424,0.861162134,0
83.640625,41.8850238702,1.0429805904,2.8717910185,92.2814992026,39.0714761409,0.6138989286,0.049501775,0
126.84375,55.0571347414,0.2772828709,-0.2467547411,115.228219697,57.5938244104,0.3418437344,-1.0417764203,0
125.84375,48.2043886585,-0.0965032668,0.5424435274,127.666666667,72.180402788,-0.0055341998,-1.4508856198,0
126.9375,61.0332580955,0.1805565663,-0.8352866459,95.084180791,57.3881686568,1.0488802719,0.0966407417,0
144.125,47.9741141138,-0.1991395788,0.2395917268,151.963578089,52.9444128585,-0.5330650645,-0.288757228,0
94.65625,44.4730321199,0.8653337911,1.6014349133,103.270879527,40.2567629631,0.3094090681,-0.0958067996,0
103.53125,45.6802640474,0.6145747523,1.2864669238,107.683539945,41.3530463184,0.2338208688,-0.139238852,0
92.9375,55.532050149,0.5561511059,0.2982954178,117.210127592,37.8440425447,-0.0463367333,-0.1656123532,0
133.046875,41.2925650418,0.1056805409,1.9335023689,117.739057239,36.7094803733,-0.4255405705,-0.1283746471,0
74,41.1942805496,1.3802593849,4.4695145613,115.450520833,35.7571831986,0.3800244689,0.0377222116,0
79.71875,41.7460584779,1.2473877523,3.3958273321,91.1931818182,33.9917344862,0.4364731268,0.1809072292,0
153,63.913515785,-0.3161867897,-0.7611151212,94.5720720721,54.4663704496,0.6910610613,-0.4531649095,0
125.90625,57.8453538405,0.1904959079,-0.7426757287,118.421271539,48.1795717496,0.3322915489,-0.3799612912,0
103.328125,56.477333586,0.70193108,0.4320042618,139.752252252,54.7787042045,-0.0697340172,-0.9110544102,0
110.46875,47.0504944016,0.1491493286,0.3850694826,116.622073003,40.9728489903,-0.1199716408,-0.6020345789,0
119.34375,50.8749136209,0.3275872565,0.2386534017,110.776412776,37.1528590978,0.0133713323,0.1141372622,0
131.65625,62.9342957849,-0.0283964009,-0.6497879223,146.726239669,52.4387067119,-0.5981026126,-0.5943995126,0
111.234375,38.841722971,0.1036362871,2.599003997,83.2694512695,34.5105516337,0.5036804561,0.4415571758,0
82.34375,43.3258795172,1.0718706386,2.4217436178,100.975839476,34.117021569,0.2088684008,0.299706179,0
130.875,66.9303509254,0.1282016571,-0.9159023071,117.114929786,42.6639581471,0.1271692021,-0.2468607423,0
100.34375,47.4167753642,0.6090288785,0.7343170623,104.396222499,36.4845853917,0.515480038,0.1504691115,0
133.359375,56.4159682591,-0.0580070572,-0.6875512179,122.772492366,71.1241097303,0.2194210637,-1.3653654058,0
95.96875,45.4329756172,0.6192229403,1.0641159292,97.9468013468,36.6710538909,0.4929428053,0.3554596973,0
91.734375,55.6209948523,0.5403842335,-0.2169888513,118.130050505,43.5164101482,0.3628718205,-0.2789594354,0
118.0625,56.6438641315,0.2411722601,-0.2515053941,57.3590198864,36.524136654,1.3838437997,2.7249153358,0
101.78125,50.8805183586,0.4690192,0.3420293628,110.635022794,38.6286244442,0.3381138732,-0.1199588889,0
93.953125,41.0614743736,0.8293949586,2.5683178659,87.776273372,35.9277820557,0.3695398691,-0.1843949432,0
108.296875,35.4716787062,0.5741794999,4.0303175329,99.097979798,35.4204590382,0.3778641244,-0.0516576373,0
97.796875,51.4715272285,0.637960783,0.2853316231,134.68655303,43.9733933959,-0.3493493969,-0.2842329878,0
103.4375,43.1345551009,0.3998728257,1.3005495914,114.491477273,54.2332611316,0.2717655453,-0.7066277234,0
126.859375,55.5717068265,0.3719529251,0.0368469016,95.5074074074,37.0622296643,0.5091368367,0.4406076339,0
81.84375,51.9952578216,0.8034221564,0.8900665279,114.247391952,44.2556127987,-0.127649914,-0.644514964,0
85.3125,37.8128099161,1.0831770628,4.7636909343,134.404198232,49.385612669,0.1672997401,-0.8601359459,0
110.65625,50.5245048065,0.3134416255,0.7349606279,112.761802575,36.7765893459,0.3716831145,0.0670299572,0
89.796875,47.9795463217,0.7902131,1.2983661744,89.0856929955,37.0546495481,0.5181591248,0.1785499182,0
125.5,58.7864248785,-0.2370080133,-0.1196045798,97.6390125026,33.6475775354,0.3447613003,0.5495714314,0
147.53125,48.3696601542,-0.1358643118,0.0822252199,124.305120167,48.349988896,0.0479301383,-0.6119263524,0
117.875,54.180687288,0.3084419494,-0.1246396902,156.548321048,47.6934003976,-0.7785838877,0.3071164807,0
89.265625,39.3240711061,1.0569202129,3.5889712914,106.394017899,33.5235256528,0.4485833684,0.3197585514,0
93,43.6917469323,0.6216277264,1.4555971769,121.531347962,37.8979795543,-0.0909753625,-0.3780015591,0
117.640625,59.0310742288,0.2174497783,-0.450322175,125.499738767,61.3541099067,0.0924400237,-1.3066287657,0
93.75,55.4597263787,0.4219881113,0.0106046351,101.377559378,33.721955863,0.640221535,0.9241874563,0
138.046875,56.2070474027,0.0006291409,-0.4020724815,98.0327868852,35.802549788,0.4044296881,0.3874516258,0
109.9375,39.8418259339,0.2748903655,1.8410642262,106.445075758,40.8608536018,-0.1535061288,-0.7266167194,0
106.890625,50.686264531,0.34246048,0.5140657125,123.225304998,39.325809449,0.0731605518,-0.1262117718,0
86.78125,38.7284088033,1.1202678739,4.5181287216,97.196969697,35.5748015591,0.6271913774,0.3265929365,0
104.53125,51.1324776775,0.7794472609,0.7852978372,130.540614478,33.5028962559,-0.274678905,0.4528728852,0
85.34375,42.2075299673,0.8805258142,2.5318466118,106.629662005,42.4826863829,0.5073849457,-0.0449985755,0
155.21875,63.6934721807,-0.3955289297,-0.667652175,115.368152681,37.2687287248,0.7078473089,0.6167301347,0
139.5,61.4191541785,-0.3808789036,-0.575644558,117.270750988,56.3630168772,0.3186008197,-0.8866062733,0
101.28125,51.4391232277,0.4589123277,0.3915126596,110.548951049,37.7666578826,0.3973554042,-0.0027608568,0
118.5,59.295077789,0.3333440057,-0.3558604652,119.07523511,48.0392677575,-0.0395274804,-0.4904692393,0
141.25,53.1089681692,-0.1671410147,-0.3104695565,128.746753247,40.3946884727,0.0262614787,-0.2228972895,0
118.3125,45.0252967092,0.5217340669,1.2004186876,90.2220893142,34.8251917119,0.2109609484,0.2131367418,0
83.359375,40.5479527795,1.0500498457,3.6306633163,106.338131313,43.0323411446,0.4747232296,-0.1318243765,0
98.984375,51.631655802,0.3685861165,-0.0918098609,106.001228501,43.4544439187,0.469675263,0.2401056351,0
139.46875,54.0754590682,-0.337442068,-0.0553025637,129.950841751,49.0478115634,-0.0246460134,-0.5098028588,0
142.328125,49.7745086262,-0.0222162038,0.078336199,113.298276887,43.7912882333,0.2217082123,-0.4305931799,0
103.09375,53.9964462806,0.3373134037,-0.1304758361,96.7143155695,32.7541695939,0.5474301183,0.6830956166,0
126.171875,42.8418438444,0.1220265821,1.0451550711,99.8573232323,35.6961470288,0.7960687384,0.6659815383,0
84.90625,55.0785571792,0.862348419,0.6817890736,148.523200758,46.8066262102,-0.2000480313,-0.5322383997,0
109.234375,56.5076715443,0.4281596712,-0.2683210314,101.31189251,60.3877141651,0.4215058083,-1.1056985276,0
93.6875,47.8702265897,0.6301528532,0.7275300681,102.928944619,35.3587623874,0.5216940225,0.5715942312,0
89.28125,49.8887727694,0.9150313266,1.2945631981,98.0326953748,39.2781320621,0.2199622781,-0.1798057686,0
95.53125,46.1271912589,0.6189358943,1.8032506147,119.634331116,37.5637653018,-0.3253693558,0.2446236563,0
134.9375,60.1505597958,0.1881622144,-0.6518712655,84.1799242424,34.3881927998,0.903355976,1.4108543669,0
91.59375,44.3423185111,0.592132572,1.756000387,111.373737374,45.901721803,0.459340687,-0.2378137755,0
98.296875,55.035976781,0.5793773933,0.1012712484,136.690749601,42.2887608286,-0.3131494074,-0.40644883,0
104.5,42.754751198,0.3108854101,1.3310360224,105.345088819,32.3538072681,0.3281963307,0.2196792646,0
112.078125,45.5992409091,0.3029164406,1.2587480924,120.283380682,45.5557376755,0.4598840455,-0.0672751281,0
91.53125,42.9912668275,1.2080763522,2.5513079953,122.590230665,42.0604803979,-0.1137955082,-0.4648286607,0
111.71875,39.1189966441,0.0298865164,2.2682975859,107.337320574,42.9491587108,0.3904248449,-0.1143613389,0
91.484375,45.2461988001,0.5708943212,1.2570346258,101.702108037,44.2917793898,0.8110413466,0.2316243462,0
106.640625,53.2665370998,0.5079558518,0.1131224247,116.598063973,40.2078781368,0.258473546,-0.2116566021,0
108.890625,53.3239267319,0.2804391179,-0.0324422638,125.992424242,61.7562682808,0.3468124539,-1.0025482827,0
142.515625,61.7611306232,-0.0356314758,-0.8592494379,122.231367731,51.0027952745,0.0384779146,-0.6978184197,0
83.875,38.9665321141,1.0748346842,4.2402741262,78.6403659234,35.5402057747,0.9188676186,1.3709038348,0
80.953125,44.2935624864,0.771354278,2.0096168055,117.57002457,41.262133826,0.031174181,-0.1676022574,0
87.78125,55.6985381176,0.9869633199,1.0829786502,96.4969223485,40.4685857168,0.3344685416,-0.3008738859,0
84.359375,42.6245847441,0.9569448303,2.5643498691,106.388146168,40.1102253838,0.3526748483,-0.2457600146,0
84.4375,47.7914986556,0.7222776305,1.1787282336,94.0248316498,39.1205592296,0.8071223468,1.0596349615,0
121.046875,46.7705268063,-0.0002095882,0.2784566427,131.41184573,65.2665749511,-0.1674571963,-1.2706200377,0
98.140625,39.3068327344,0.8385982408,3.2290845094,114.426229508,40.3385714335,0.1949564611,-0.4073191785,0
107.40625,58.1441416734,0.3255638679,-0.4494702194,158.19782733,51.2831050353,-0.897747341,0.0595471491,0
98.15625,44.0827413614,0.6234603025,1.2775919415,115.341991342,40.0198083719,0.6401988713,0.5882273152,0
118.03125,44.546663999,0.5991247009,1.948482349,110.669625947,48.7407029378,0.5936671513,-0.0881026318,0
130.140625,55.1803484006,-0.1002467822,-0.0274927219,124.598746082,44.2758690418,-0.22419097,-0.6789569848,0
101.9375,61.4641346132,0.5346033464,-0.1502806233,92.765269273,35.6325256546,0.6397209374,0.6059296834,0
102.453125,50.0577571684,0.241892304,-0.0061383255,98.8586686538,39.2933121175,0.5655852542,0.2305408738,0
80.8125,46.8187579262,0.8077854675,1.447932409,119.567659352,40.3908590311,0.0968188189,-0.2381210385,0
79.1875,42.2414469893,1.2608177669,3.3288520893,122.785123967,39.9514841436,-0.4906849879,-0.0086333632,0
77.578125,44.4039710666,1.0716562294,2.3748826657,107.17476489,44.5994541084,0.2158553313,-0.1727139559,0
89.921875,50.2911226906,0.4515018196,0.6009384378,114.619386637,44.0532354551,0.1827874547,-0.7275989613,0
115.671875,54.4873995432,0.1426386245,-0.3326562232,139.132146204,72.3460610314,-0.0527511926,-1.5258690461,0
118.53125,51.9702344947,0.2246103808,-0.2968274294,142.015873016,65.5755551078,-0.3325216788,-1.0035794682,0
104.65625,50.9700337055,0.352733684,0.2993748658,130.985071301,63.1353023216,-0.043839263,-1.3910911208,0
78.46875,44.2835214661,1.0053210924,2.601856309,92.4369369369,37.2722282138,0.319035841,0.6717584999,0
108.59375,48.3307998169,0.3519420732,0.7364565961,109.272988506,44.9021859465,0.5154749188,-0.2146045311,0
95.53125,43.0388519066,0.6845237392,1.4470141031,104.994687131,37.5595784272,0.2524059923,-0.0664614383,0
110.171875,46.7642206605,0.5648357466,1.1221666315,104.792561983,36.0366464808,0.5516465064,0.6201012047,0
140.359375,61.6434726845,-0.1102065067,-0.8345125939,140.332251082,53.6288955731,-0.0702739872,-1.0379384049,0
87.15625,45.6731659286,1.169566466,2.2923779679,113.111742424,40.1885931128,-0.2434940485,-0.6942806243,0
97.78125,49.6284535165,0.5790422796,0.8549201938,126.038779402,46.4287191252,-0.0265821939,-0.7135592574,0
98.78125,52.4953774007,0.683364252,0.3764007176,87.0161616162,35.8295686265,0.4565381161,0.4331975009,0
66.421875,40.1881530614,2.6173955721,9.8477821954,50.8282828283,31.9216339687,1.9551904087,6.5010711597,0
106.78125,51.5492691358,0.5811766195,0.2737602707,108.537264537,43.1787094007,0.208404038,-0.4577978543,0
86.484375,44.8344148602,0.7364787388,1.7272409784,103.494456763,42.4123914073,0.5823304883,0.0604591899,0
91.6875,55.7631360645,0.8085770823,0.6541315581,114.358169322,44.6564653038,0.1565795605,-0.4504749313,0
82.5,40.6935959335,0.8820717356,3.6620905058,114.577861953,40.1286577549,0.2699297109,-0.2744749859,0
72.15625,43.3406631922,1.2543628289,3.5107747414,87.6609848485,30.1060485991,0.6220123743,0.9303848565,0
102.59375,44.3179981603,0.4321037067,1.0581456071,98.0151515152,45.1904228337,0.8625818354,0.4184668414,0
83.046875,40.6061224169,1.2079853215,4.0571832376,97.6325757576,35.2026196047,0.5131085494,0.4165559261,0
132.703125,57.2321696272,0.0371081719,-0.5638541138,86.1250518888,33.6554084895,0.7318801999,0.8987484114,0
111.984375,52.8572642203,0.2548623975,0.1718577579,102.016835017,43.6452899262,0.1974762534,-0.7182354236,0
88.234375,38.4031827243,1.0050922174,3.9711607287,116.403764922,44.4354957486,0.2204582566,-0.3621839479,0
89.796875,49.7092105674,0.6793061517,1.1223320679,107.1504329,44.1752779708,0.132903333,-0.7373859843,0
114.359375,49.9854251218,-0.039104614,0.0969805299,131.026328862,45.1233260926,0.2505370694,-0.4925288271,0
97.59375,53.7693914875,0.5155969457,0.0615532355,85.1821433216,53.2834002762,1.4048984928,1.0240669774,0
112.53125,50.111116765,0.5935201665,0.3593223353,92.0280160091,33.8027915663,0.390308709,0.7524059479,0
85.140625,45.5737270761,0.8133464705,1.9130057152,105.917580056,39.1776824213,0.466095427,0.3029153067,0
84.53125,48.2457798511,0.986358298,1.3938695683,104.768016957,41.9557590697,0.5637875187,0.0407126604,0
119.015625,58.6875977602,0.2504032803,-0.5586488907,111.088317384,58.5921823694,0.2632190822,-0.9699853101,0
129.28125,57.2973245312,-0.2146994462,-0.7331440634,144.665847666,64.798880347,-0.5475680554,-0.9003674783,0
88.203125,35.5980949664,1.2590987306,6.0860316664,87.4576802508,32.5042805002,0.5153660794,1.2982508252,0
106.796875,58.9804468891,0.4132420408,-0.603016627,139.769592476,44.1686671159,-0.5066565648,-0.1804073758,0
149.265625,54.0948941062,-0.254437687,-0.5148004325,112.57866227,63.9444970512,0.5945803168,-0.9867655387,0
86.171875,41.9234997822,0.8691532902,2.4284162637,108.131887052,30.7838062912,-0.0465926179,0.6927720937,0
112.390625,48.0441259376,0.2214046846,0.1450101407,129.190183081,31.5101240079,-0.1453276167,0.5125507509,0
95.203125,52.7811459257,0.5501201848,0.4077331712,117.484326019,54.2494144727,0.4774014456,-0.7538141378,0
98.203125,47.7366406991,0.7127374965,0.9841276397,97.6772727273,35.5518285574,0.7858241957,0.8937887287,0
115.203125,55.4848458161,0.2296103246,-0.0758773813,109.116320687,35.7552484786,0.2916057448,0.0833085987,0
123.15625,52.8261354439,-0.1234926975,0.1829334802,162.65530303,40.8314094227,-0.6643266788,0.6994934678,0
83.328125,44.2171681475,0.9334838223,2.2341318867,128.194559229,46.9456453842,-0.0428415425,-0.4304324471,0
109.859375,60.6879485533,0.3340299611,-0.3242453411,99.8521703522,39.1670001911,0.4914294829,-0.0699223148,0
83.125,40.6211536641,1.111434428,3.5274408758,93.8487215909,39.0110959749,0.2274262039,-0.4505606889,0
99.46875,38.1845717985,0.6683010814,3.2528453288,103.84219554,35.2753965216,0.3968394665,0.3855166468,0
158.8125,53.2173829096,-0.6443310028,0.3662158816,130.1998557,43.446660336,-0.0491574709,-0.3265741771,0
145.09375,57.5485443859,-0.157981148,-0.6474067725,135.851760852,47.6431432427,-0.0390921463,-0.6734188011,0
117.171875,58.3891992066,0.2024739162,-0.5414763956,113.478879706,34.3937627046,0.3631997603,0.1139590364,0
98.171875,43.7434118924,0.4292020304,1.6157951495,92.0649920255,40.2403584215,0.6865274146,0.5213332588,0
107.59375,56.8030365468,0.6074533144,0.3700994587,93.8799685163,39.3361350318,0.5285829524,0.1290779572,0
90.03125,49.8563463707,0.5495740604,0.6310670014,116.261460761,41.6270536028,-0.0241916384,-0.3190628744,0
134.65625,57.96907008,-0.068364191,-0.6126403455,96.7914438503,51.7509693853,0.9195455886,0.1788201398,0
80.0625,43.6190450807,0.962185354,2.6993391977,145.953102453,44.3981392664,-0.5930693356,0.058413762,0
126.46875,50.3515667426,0.07439003,0.0295262643,121.057886558,54.457586609,0.2717409731,-1.0019668789,0
99.09375,38.6954126601,0.5318314515,2.8776094486,110.493761141,36.7535276822,0.0870131036,-0.3932644467,0
114.328125,57.3272008647,0.455921612,-0.2283689233,116.661031042,48.8817385599,0.5172991021,-0.5935668273,0
94.890625,51.8800049355,0.6254611892,0.4000415644,108.991582492,40.4423449182,0.2720190867,-0.2308441647,0
88.609375,51.8843718003,0.9959079376,1.1113633977,123.182528409,58.4272652895,0.1068486905,-0.836510744,0
107.75,61.4018525779,0.3809397545,-0.4471482449,117.768791814,37.8857655834,-0.1801769363,-0.0179954117,0
95.859375,48.4032111498,0.4969736624,0.5004087691,128.019177792,47.6810026894,-0.0450149397,-0.9053862819,0
115.03125,56.1039684286,0.1372681579,-0.3036412295,105.817712004,42.5336427926,0.463974005,-0.1124613471,0
73.984375,40.4264348027,1.2087004754,4.5593154303,75.96875,32.2838964564,0.8650995161,0.9392834806,0
97.328125,40.7726373808,0.575346979,2.2784783262,99.5342185904,34.9362755214,0.5041505496,0.3774159809,0
62.484375,49.8883103127,1.6692235446,3.1050634045,114.433922559,41.1881493544,0.1462567505,0.4566037099,0
76.734375,41.2569093409,1.2427426375,3.7515067519,90.4359979101,32.6361360624,0.7605594403,1.2468537876,0
69.921875,37.7873592817,1.6326621521,6.9674038734,98.041046832,42.9384878885,0.4680309328,-0.3510206942,0
173.796875,61.6327783345,-1.2392361061,0.8087509021,81.1843762298,49.2255960046,0.9896348563,0.6297964339,0
97.203125,43.8894846772,0.6731462629,1.4716308438,108.427341598,43.1805130149,0.3300648153,-0.2578318021,0
124.234375,52.0503788974,0.0700573752,-0.0897333003,120.203030303,40.9804855125,0.1655447226,-0.175753267,0
80.3125,43.2210434135,1.149824209,2.8332460591,98.3218855219,40.203247425,0.353995665,0.103099358,0
97.90625,42.4759927599,0.5385265451,1.5957907839,90.1373307544,28.9336793458,0.3303690216,0.9172530254,0
114.828125,57.8128864007,-0.0345404745,-0.397166508,123.817772318,48.0574999779,0.0180505636,-0.5676099747,0
95.265625,40.0274289502,0.654695676,2.7968395595,122.614942529,45.7636939133,-0.2401660591,-0.6145689333,0
117.203125,53.3892485921,0.2026365697,-0.0573775989,97.1748251748,38.7563631323,0.4127235962,0.2949485879,0
88.828125,42.0596877542,1.0038326549,2.4368638541,110.249838814,37.7659892864,0.4484684189,0.0222719238,0
126.890625,51.0976752124,0.1207986405,0.0729883723,102.557858377,50.5466831126,0.7227735772,-0.435950714,0
105.390625,59.0774431328,0.5680220583,-0.0159592401,123.459478506,64.7883006736,0.2966798322,-1.1287352245,0
74.9375,42.8558175018,1.407280408,4.0367201145,109.644781145,36.246686806,0.3790226339,0.0555393907,0
107.53125,65.358857651,0.477530511,-0.5501453193,140.750197628,59.4305657404,-0.2232760034,-1.2989394761,0
136.375,56.9183900422,-0.0472968053,-0.4640476426,92.6423444976,51.9646453712,0.8747553755,-0.1875434598,0
104.484375,41.6248093793,0.2923574309,1.645333188,106.968907828,30.8929319446,0.1821573407,0.4965455848,0
87.578125,39.1909606476,1.1258485783,4.034197043,88.5989583333,40.3294630021,0.429437646,-0.1274075063,0
122.59375,40.6704433334,0.1948285322,1.3665681012,103.158645276,35.005878818,0.0723887108,0.0215584452,0
97.953125,38.4063103895,0.7381211518,3.2977138987,105.699871051,38.4438917264,0.0545364109,-0.0303843604,0
95.125,47.7462367627,0.7652678463,0.611439268,105.624740556,38.5451141685,0.3948071201,0.0582489794,0
90.46875,43.9093415282,0.5010356699,1.7135119902,96.5371127,41.1240564218,0.7020667839,0.5177755632,0
141.671875,51.1496134783,-0.3410731609,0.0420977821,112.926406926,53.7410609174,0.5789310002,-0.3548327385,0
99.578125,42.9846646664,0.7996941531,1.8786245493,106.873464373,40.0657112817,0.4170459731,0.2408985033,0
90.328125,43.4723528117,1.10694792,2.3513784042,122.668851981,40.9289962752,0.0954252919,-0.5357220058,0
95.71875,39.9172850835,0.5703267906,2.7813810542,137.324314574,38.3361162231,-0.1417621913,-0.0301047191,0
111.78125,51.4142091103,0.2865266358,-0.0006522084,143.58023416,44.0913359298,-0.6276381727,-0.2701014257,0
149.890625,51.6372918743,-0.6837911681,0.075701536,95.7249967486,30.4255208177,0.4968516433,0.8071604317,0
111.421875,61.8179799612,0.2598743065,-0.5367332465,111.12030173,47.4181084485,0.6584069588,-0.2677489316,0
89.859375,42.3784538369,0.8639788194,2.300018148,124.823101141,35.8194122889,0.1590368195,0.0541531407,0
91.53125,39.6318877097,0.9267734848,2.9927580294,87.8892371996,46.3339132198,0.8567351548,0.1813274738,0
99.71875,41.7744945922,0.5420284308,1.6941055184,99.4212121212,38.0207017137,0.4477533331,0.0972014275,0
79.8125,40.3170540063,1.0921922159,3.9588971711,103.24153605,37.9721797593,0.5765525818,0.263939112,0
121.21875,78.4333851012,0.0755152218,-1.3923223382,89.6641414141,67.141434419,0.8034837702,-0.5973804041,0
117.296875,55.2753560842,0.0719551331,-0.3865113157,104.934573003,41.0707058844,0.288506342,-0.380615713,0
115.375,52.0304898593,0.3698341066,0.1780690933,151.046568627,37.7120601427,-0.7945092172,1.3698756787,0
103.65625,41.8263593436,0.6784462876,1.7619020452,112.312868949,38.6025585198,0.3217932256,0.079283187,0
99.078125,47.7792138014,0.7174348224,0.8010250056,121.018547544,50.8596160444,0.0826844683,-0.8459427577,0
181.9375,60.126656682,-1.4068410875,1.1611484564,166.421368861,57.2419504501,-0.8515984688,0.1403410436,0
105.25,46.1570010941,0.6055657744,0.6961217794,109.386736215,40.0883241563,0.1157637664,-0.3746386272,0
98.703125,47.7482590283,0.721365899,1.2726081523,92.0123604466,37.7855455813,0.2828178633,-0.0845977694,0
75.015625,48.3287867721,0.8819050151,1.4364460913,113.449386102,39.1805418859,0.2433929638,-0.5271619965,0
130.9375,48.37059896,-0.2822788491,0.4441584505,125.762205387,55.9700446203,-0.0333750316,-0.9320661789,0
142.421875,52.6767277503,-0.1323406622,0.2927669874,100.537103317,37.1561479705,0.48999578,0.1571795667,0
114.546875,39.6283238699,0.4965313365,1.9225393114,97.2137592138,35.5734375414,0.2260461588,0.4829384116,0
80.75,47.4799299705,0.718130125,1.3274403994,104.018837019,40.258924128,-0.0102082358,-0.7100422492,0
125.09375,53.7815950018,0.1168628026,-0.1492994892,125.410774411,52.4339053415,0.0472328974,-0.7879230091,0
108.578125,47.7859173448,0.5551562571,0.7939409561,115.498196248,47.9114982129,0.2225508403,-0.7954234277,0
75.578125,39.5204870477,1.2362693263,4.7605665982,100.75522466,33.5116565502,0.193638984,-0.1485957661,0
90.1875,41.7664170566,0.6411387483,2.1456133563,96.4860401771,40.2307469339,0.2140058542,-0.1749783487,0
130.734375,50.7482272435,-0.1149478747,0.1635568263,103.842866871,58.6769024767,0.6864468545,-0.6385531445,0
143.03125,61.9139949724,-0.2156730367,-0.6683390201,143.055209631,71.2401811551,-0.2927913291,-1.3135545813,0
79,44.1400470095,0.9155757441,2.3379411807,101.522522523,39.625433293,0.5356210379,0.1775173414,0
143.828125,49.5620049431,-0.4487060849,0.0328760303,152.523538961,53.2927976505,-0.3653381563,-1.0083580954,0
93.90625,37.311492344,1.0001944285,4.1821085495,99.2623106061,39.6218274544,0.0233133851,-0.867182309,0
72.5625,38.9995492762,1.5652453342,5.7427898784,81.2780464217,29.6446756976,0.5311901116,0.7161410183,0
74.265625,43.2508100313,1.1645570314,3.0864004952,59.6412776413,30.4316056179,1.2882491459,3.1051527871,0
83.921875,42.6601045649,0.9043916568,2.3932160503,107.488095238,38.5290908213,0.2479799198,0.1901716052,0
126.46875,63.044619306,0.0802975934,-0.6216996872,151.177609428,64.2622174867,-0.4225822402,-0.9471683457,0
115.203125,44.9628943156,0.5450274539,0.9206779991,93.6107954545,46.0796552823,0.4914848017,-0.5725698526,0
102.734375,50.7426848754,0.4940628831,0.5898228665,88.3480639731,41.1707004889,0.707140611,0.5849934793,0
111.0625,61.5451752272,0.3760253535,-0.5376723686,139.596711799,54.2321183288,-0.1381463691,-0.7444616062,0
135.71875,73.3764839607,-0.0710788842,-1.4305925366,71.7243991641,51.2476832341,1.0039633229,0.4899408811,0
84.765625,48.0513209325,0.7244267763,0.8706539057,136.843339051,47.5253420099,-0.388205423,-0.4616600362,0
112.015625,49.1020914102,0.4433815626,0.9604329078,94.8494124923,38.7878634368,0.3018949909,-0.0385503508,0
104.3125,44.8193858029,0.5864593886,1.0127562523,95.1079545455,35.8152970797,0.3493832862,0.5070851461,0
86.9375,37.8660777445,1.1842820902,4.8884143125,85.9964349376,33.4791416925,0.428055166,0.3668399878,0
104.40625,56.2001775881,0.4815072714,-0.1404890482,131.240685544,38.1642714906,-0.2318767039,0.5223080402,0
73.09375,43.3700352886,1.253219852,3.1608262618,79.7817460317,34.2515678134,1.0280840919,2.201948039,0
133.546875,62.7330479312,0.1032187699,-0.7711255363,109.633652313,43.3104837918,0.39887548,-0.0628659808,0
